               E1 ,                E2
    3558.47597257 ,     597.644936039
    10861.0838271 ,     78.8950411447
    90112.0938617 ,     23692.1963996
    4777.00958587 ,     16539.4089739
    16191.6916351 ,     699.779437391
    77.0580849065 ,     2214.04518861
    657.701693374 ,     2372.65050557
    75681.3255394 ,     19713.5023817
    5582.75565099 ,     3209.82562398
    20716.8016558 ,     4962.17487796
    8812.07645886 ,     256.348688034
    568.240338616 ,     2961.20498754
    5653.08263256 ,     6588.85441957
    2798.80206538 ,     671.024535187
    3582.74419452 ,     91.2879291606
    2528.45139072 ,     18100.3860002
    27.8165743794 ,     25663.8350675
     28.879227553 ,      4353.4365753
    20346.1589395 ,     1236.99522032
    625.904612819 ,     10591.6674608
     10689.482963 ,     205.275959909
    6.74512780507 ,     9.17970581416
    1211.35108021 ,     4392.30028702
    5672.56643368 ,     9560.09401453
    127.915505493 ,     11624.0606163
    137.585257249 ,     10135.9556726
      20967.17511 ,     1181.71369845
    4801.08759581 ,     248.506574988
    11326.0009904 ,     327.913393547
    1409.04100206 ,     19980.2765014
    4151.95610232 ,     310.095906423
    7333.23042225 ,     1645.88079946
    14675.8805793 ,     11988.2780355
    740.759124928 ,     5126.54622573
    3298.45550803 ,     9056.16541224
    1464.19412619 ,     2208.78235477
    8769.86013179 ,      15.089643326
    22527.9110964 ,     1510.29947475
    7180.21626756 ,      187.09081486
    1373.89875443 ,     215.938984134
    17094.9522661 ,     4058.46683459
    19702.7558144 ,     12080.8989068
    12326.1491455 ,     609.121309274
     248.00525102 ,     3742.88241499
    949.786884476 ,     767.650942587
    975.665635423 ,     504.010508631
    12376.8729269 ,     710.100949502
    1053.80930098 ,     1142.15616852
    188.791578846 ,     566.739460529
    41.2860786318 ,      14838.309376
    5739.81830308 ,     1979.74565398
    9783.46493316 ,     148.174067398
    876.523157202 ,     1862.39912625
    17553.7032892 ,     25883.8647834
    21182.2020811 ,     4743.08036594
    3659.84701668 ,     4535.21582043
    21003.8618546 ,     14673.1525405
    2994.69128527 ,     1422.76741346
    12859.9392917 ,     16344.5382941
    6898.62490013 ,     8404.34666864
    1173.62513375 ,     1143.91061999
    1607.05470342 ,     2.75750961882
     3310.5456134 ,      1272.9508965
    16383.4569464 ,     11206.2348517
    8213.62693473 ,     7140.09773122
    16608.0602287 ,     6769.45635714
    34802.2939625 ,      83.847280918
    27528.1449906 ,     17477.1018676
    5741.52893652 ,     10094.0645653
    2628.86386644 ,     937.559869892
     9538.6682481 ,      24334.714066
    7127.90997502 ,      21944.988832
    2834.43313644 ,     6104.18500579
    223.273951252 ,     2995.52494149
    19156.2686838 ,     589.834454885
    559.306225493 ,     569.254230042
    1278.76277591 ,     1933.47438841
    2644.60291839 ,     717.644112653
    2398.99909048 ,     650.493661508
    18779.4045277 ,     396.769403981
    4226.78556857 ,     194.623093444
    1063.31401332 ,     13.9306678989
    48085.1243211 ,     14823.5203007
    16842.5334233 ,     2545.04584368
     45425.298784 ,     4206.58574348
    3907.99186224 ,     24925.4276446
    10859.6645984 ,      13623.855231
    2923.43199038 ,     6909.26232429
    1219.04514633 ,     835.918318836
    12791.6850239 ,     5803.50852419
    31531.1089653 ,     33901.4165574
    1405.35252757 ,     260.328699165
    4200.57210283 ,     11917.4073993
    5014.94207294 ,      6151.6932483
    2044.55992482 ,     76.4499532938
    14782.5192419 ,     14017.4112721
    2538.47889932 ,    0.898039578273
    306.540423701 ,     8629.09481726
     11314.046669 ,     5179.91127929
     20854.707108 ,     2702.19524003
    1702.42450611 ,     3993.83851637
    9107.73456427 ,     2504.15988233
    2146.47836765 ,     1023.61321678
    18514.3045449 ,     7640.98408633
     3181.8148784 ,     6914.15525895
    557.460068621 ,     3087.61448651
    1581.47240101 ,     256.381914897
    3204.27557961 ,     2884.83217728
    3155.18202906 ,     2321.59682613
     74055.694762 ,     4405.17769264
    913.537775728 ,     10.9494169463
    10304.3792095 ,     4644.80451338
    8615.37976572 ,     2082.58102219
     5064.7506569 ,     626.411409527
    2120.33337726 ,     165.669858208
    2616.78931571 ,     3745.65749176
     8200.2112909 ,     248.487600211
    11703.1853248 ,     16909.8428403
    7610.47691049 ,     3109.26714016
     3168.8921105 ,     6506.35184108
    365.387569592 ,     93.4241617942
    5661.07435952 ,     3126.49291993
     3900.5381198 ,     4095.57097396
    57441.6797112 ,     22.7343097579
    3604.50556267 ,     6358.45555597
    1151.34402623 ,     2196.10818696
    43869.5139588 ,     30821.9978301
    6131.34622904 ,     2588.20781914
    13406.4789753 ,     1922.93885693
    199.154617143 ,      12733.927968
    10111.8174469 ,     392.138386552
    1.38518541365 ,     1672.43529959
    21755.4606747 ,     10911.9085279
    30811.9926658 ,     14352.8991449
    146.411961554 ,     15335.3811216
     5855.5108056 ,     904.491222825
    3846.85289654 ,     50.1142638539
    11710.0184762 ,     4879.20269042
     23957.468582 ,     13138.1669126
    68909.1145348 ,     7641.91766459
    23784.1127405 ,     5600.66851049
    8344.55135168 ,     7871.15945185
    11949.3972744 ,     4342.40706378
    19.4757978781 ,      1375.6665664
    24209.3109008 ,      6274.6361232
    42564.5818889 ,      5427.1952727
    13526.3418862 ,     5404.37201225
    30658.1713751 ,     2751.58161828
    2036.38281825 ,     7013.78970144
    3304.88539373 ,     574.809201321
    2525.76587854 ,     4015.18304469
    288.260439923 ,     965.937619984
    14735.2635579 ,     1995.64568275
    7961.27352337 ,     613.001696129
    12681.4099018 ,     12531.5299113
    18183.8018326 ,     7376.13182204
    0.73574754312 ,     820.204742398
    4691.76490204 ,     5.89867757325
    15062.0510893 ,     1006.92608298
    6831.73304716 ,     2118.17916776
     206.79138474 ,   0.0364320651665
    6445.32833927 ,     1518.54949026
    135.357931936 ,     3595.19460943
    113.470864475 ,     903.268957214
    14780.3738037 ,     35473.6190786
    1078.53221906 ,     158.664720142
    4216.63868718 ,     843.858610563
    500.656649874 ,     8383.11806327
    50827.1050263 ,     24952.0394444
    15084.2524264 ,     749.275229678
    12865.2130067 ,     5563.69600406
    5407.11471957 ,     1054.60572282
    3892.77716762 ,     9492.89162017
    8278.63126287 ,       3137.088089
    133.125819053 ,     4441.83412725
    6211.44231453 ,     23880.8825424
    3096.78115138 ,     9939.37641658
    11152.7901177 ,     10.2522541656
      34478.94053 ,     17179.0050064
    8585.76792996 ,      10483.520776
    37063.4565898 ,     12388.5073274
    4944.58088204 ,     12165.0252519
    536.108272812 ,     2999.89668177
    4844.06045733 ,     338.856588117
    2333.27449198 ,     195.219675092
    3082.78261561 ,     152.221360607
    123.060569183 ,      12509.375131
     31004.594695 ,     8368.82223088
    289.010498484 ,     832.215929201
    21857.3830702 ,      6858.2785544
    892.789556858 ,     6735.14977699
     2555.0406428 ,     6207.17115389
     12653.997385 ,     2410.53638356
    8658.20512243 ,     24007.9311546
    3365.03163165 ,     81.8816241784
    25919.8261694 ,     18460.2717068
    4079.59291328 ,      2637.8987879
    103.472584578 ,     1921.94352576
    7.75669276304 ,     584.931425531
    24811.9530364 ,     630.654971711
    2762.49191384 ,     461.271218149
    2941.43397724 ,     106.123991528
    1216.13625577 ,      6071.9469837
    663.548846305 ,     17625.1636065
    48186.1112185 ,     13220.9329107
    6550.07519205 ,     9326.45127973
    18768.8468192 ,     1736.07337435
    2644.86713673 ,     247.922449973
    51068.1472829 ,     7785.88318813
    10.1272973199 ,     707.758159841
      178.1577568 ,     433.326206635
    3283.39246294 ,     8860.33435767
     7.8851932039 ,     821.333283694
    3238.31512061 ,     7716.82779921
    2865.23696062 ,     188.479992057
    6579.41073341 ,     692.632480287
    9858.51937285 ,     206.765876815
    2199.60985046 ,      7558.3012268
    1161.28519753 ,     1783.14585894
    368.928994007 ,   0.0146722857661
    1459.56160689 ,     313.725382445
    9045.41204418 ,      178.40723803
    123.545358367 ,     51.9317918564
     133.69930532 ,     694.770429276
    1088.62375993 ,     6019.53943021
    5237.70452503 ,     152.534623267
    13.1656998155 ,     820.593870859
    12870.9419714 ,     4378.17534131
    12938.0386469 ,     1704.08551264
    763.842062802 ,     327.335680452
    1855.69797083 ,     831.004686734
    9076.54315304 ,     747.646207474
    18.7621019551 ,     476.124043374
    2330.04736545 ,     14011.4610282
    113.354468045 ,      64.453498112
    12973.5909835 ,     26677.4033672
    2274.08848484 ,     4844.49007565
    1.31795586421 ,     476.749841752
    2816.23288198 ,     3022.69292404
     4395.7451748 ,     6165.76394985
    33203.1984924 ,     20166.7186857
     649.39614258 ,     5218.51621855
     2465.3487409 ,     1505.51755955
    39178.7218209 ,     9132.19190267
    14216.6160272 ,     1639.41547772
    10872.5803039 ,     14607.3885564
    16506.2054472 ,     10042.4776328
    11893.4763552 ,     1627.18781549
     7046.8331378 ,     1366.87421931
    10048.6223176 ,     2245.71251738
    4.43705957348 ,     1378.26712952
    37216.8970707 ,     14259.4783345
    398.829439653 ,      965.83237273
    3478.33746773 ,     7626.96655228
     631.32397928 ,      4704.0263514
    3166.46314053 ,     2930.90230449
    5769.88921101 ,     29.0955215398
     3988.5079697 ,     7622.74655142
    77.7796392912 ,     613.844436409
    4362.18819085 ,      6155.2205943
    769.953644415 ,     42.4007567497
    2765.54619348 ,     2946.96562839
    26172.1182188 ,     6257.65568074
    8414.21996335 ,     11349.7463495
    187.362917568 ,     9206.37843613
    988.140459369 ,     1302.32536859
    30588.4044125 ,     4133.56620122
     35765.943209 ,     9096.64786928
    8061.11596809 ,     18699.9744302
    856.189971008 ,     13548.2437944
    1311.57112405 ,     2098.24452146
    2472.28226622 ,     5250.31940079
    1097.80768339 ,     163.719195056
    5764.15854513 ,     34.8510379075
    12626.3047646 ,     25071.3853433
    23953.3605043 ,      2250.3684441
    6476.89443625 ,     1237.08389979
    17362.6307898 ,     8620.19766613
    5810.87866622 ,     838.493404156
    3548.52695761 ,      202.84286436
    20595.4245953 ,     1752.23505711
     2905.7660591 ,     1026.94911289
    401.476293661 ,     191.693146553
    10680.4196976 ,     344.382375787
    163.588251475 ,    0.241420217163
    122.052107958 ,     24015.4265551
    215.547270533 ,     608.135312843
    12470.2750522 ,     3019.47528951
    7281.37393134 ,     1916.40511177
    681.753897054 ,      9291.2946326
     5733.2168203 ,     8299.16911952
    46894.2785464 ,      11619.813433
    6499.82300133 ,     2432.25549454
    2431.44917019 ,     5189.46474084
    4131.06765227 ,     9541.90506453
      4596.298531 ,     20732.9900593
    1490.24741121 ,     3674.97993167
    6558.36273825 ,     9428.73201636
    2772.35739985 ,     5452.85732646
    17589.4426386 ,       103.9864916
    332.012639382 ,     1937.77382896
    29399.1968082 ,     14930.4104917
    16861.5605893 ,      19.281635988
    19200.4199579 ,     3650.31745048
    21679.4374359 ,     35.4020526703
    9089.03166497 ,     10682.9007625
    18611.8707044 ,     13651.6541228
    142.502489172 ,     11169.6453567
    23767.5588874 ,     669.372397761
    22732.9972242 ,     4130.77278731
    19835.0314822 ,     23023.9136826
    2332.95322492 ,     203.983388342
    28633.2628645 ,     3654.37182387
    13830.2164753 ,     7618.02179837
    778.386764657 ,     2346.86623227
      23773.73325 ,      2014.6523852
    6915.79122504 ,     7283.48579914
    26947.7642464 ,     29277.1092789
    21425.5772236 ,     11274.0300636
    28545.8367355 ,     182.349912422
    1589.64722036 ,     712.245442875
    308.476587466 ,     10399.5675787
    746.400555393 ,     7680.99981941
    6721.17090932 ,     5904.06679696
    12263.8748924 ,     858.010998485
    2573.28746165 ,     752.967559255
    2576.42723442 ,     935.781545196
    5076.37785268 ,     1.71715814755
    181.913623341 ,      414.93958677
    354.750436968 ,     4156.85874233
    871.249483205 ,     71.7009556736
    41274.8774413 ,     7139.10013098
    1402.00514845 ,      16.967078644
    3963.19204233 ,     11629.3397307
    1441.55569919 ,     2783.89326363
    12397.9033749 ,     604.880200907
    5181.53643199 ,     775.642492284
    4864.26431257 ,     2006.62731435
     5622.1869896 ,     6439.39616853
    17.9794510258 ,     2225.69212679
    1247.63219972 ,     3232.40828435
   0.412380324649 ,      276.97551363
    3720.09628114 ,     17554.3429411
    2410.12266074 ,     165.975424864
      9482.347393 ,     5165.32077433
     21684.000233 ,     31966.6012342
    30709.2173942 ,     18788.1552323
    3486.61103506 ,    0.328305803997
    1374.65018819 ,     5817.75692219
    495.800498332 ,     242.900498295
    11833.1818653 ,     14182.4046909
    380.104661902 ,     22.4118140421
    7573.87178715 ,     4797.41972428
    1.11343799135 ,     1365.06531176
    504.565455927 ,     4922.42681705
    155.255757757 ,      15558.430686
    10848.7638086 ,     5092.05449513
    428.518834997 ,     6520.56882334
    2048.57100329 ,     24.0591913284
    188.589653444 ,       2318.095066
    25992.3647077 ,     26408.2321574
    168.004157423 ,     1774.76960583
    18.3007709224 ,      13813.065801
    59800.5489238 ,     4194.87300234
    3502.97851648 ,     125.620153036
    10.9731483451 ,     223.956200461
    9542.29051275 ,     206.607623819
     13360.610964 ,     235.618275101
    2015.14124561 ,     398.057890105
     170.21037529 ,     3958.92464317
    26051.6090248 ,      15878.081963
     9556.2881701 ,     51.7322467741
    5916.80625035 ,     2456.24862029
    27003.7693658 ,      51.005084179
    6993.98265115 ,     3476.99003605
    2888.94690211 ,     1298.60259134
    21266.6716338 ,     5571.34792048
    4325.38818969 ,     1550.85330184
    7955.53166765 ,     88.1270418395
    760.235283054 ,     10281.7742208
    28210.4253392 ,     23567.7860179
    14045.3656649 ,     15.7318194417
     6608.4423192 ,     3268.28643809
    13312.3529956 ,     6946.19489199
    16343.2899619 ,     40663.1478915
    776.957913554 ,     109.954064175
    11500.7746325 ,     4429.15392618
    338.079821415 ,     10286.4338603
    27872.7763466 ,     9288.99038516
